country,b_g_namespace,year,air_quality_network,air_quality_network_name,timezone,air_quality_station_eo_i_code,air_quality_station_nat_code,air_quality_station_name,sampling_point_id,air_pollutant,longitude,latitude,altitude,altitude_unit,air_quality_station_area,air_quality_station_type,operational_activity_begin,operational_activity_end,sample_id,inlet_height,inlet_height_unit,building_distance,building_distance_unit,kerb_distance,kerb_distance_unit,distance_source,distance_source_unit,main_emission_sources,heating_emissions,heating_emissions_unit,mobile,traffic_emissions,traffic_emissions_unit,industrial_emissions,industrial_emissions_unit,municipality,dispersion_local,dispersion_regional,distance_junction,distance_junction_unit,heavy_duty_fraction,height_facades,street_width,traffic_speed,traffic_volume,process_id,process_activity_begin,process_activity_end,measurement_type,measurement_method,other_measurement_method,measurement_equipment,other_measurement_equipment,sampling_method,other_sampling_method,analytical_technique,other_analytical_technique,equivalence_demonstrated,demonstration_report,detection_limit,detection_limit_unit,documentation,qa_report,duration,duration_unit,cadence,cadence_unit,source_data_url,imported,tfr
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00520,520,Amsterdam-Florapark,SPO-NL00520_00008_111,NO2,4.91729,52.39093,9,m,urban,background,11/01/1993 00:00:00,01/01/2013 00:00:00,SPO_F-NL00520_00008_111_112,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Amsterdam,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_API200E,30/06/2008 00:00:00,01/01/2013 00:00:00,automatic,chemi,NA,API200E,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00520,520,Amsterdam-Florapark,SPO-NL00520_00008_111,NO2,4.91729,52.39093,9,m,urban,background,11/01/1993 00:00:00,01/01/2013 00:00:00,SPO_F-NL00520_00008_111_111,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Amsterdam,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_thermo42w,11/01/1993 00:00:00,30/06/2008 00:00:00,automatic,chemi,NA,thermo42w,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00520,520,Amsterdam-Florapark,SPO-NL00520_00009_101,NOX as NO2,4.91729,52.39093,9,m,urban,background,11/01/1993 00:00:00,01/01/2013 00:00:00,SPO_F-NL00520_00009_101_102,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Amsterdam,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_API200E,30/06/2008 00:00:00,01/01/2013 00:00:00,automatic,chemi,NA,API200E,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00520,520,Amsterdam-Florapark,SPO-NL00520_00009_101,NOX as NO2,4.91729,52.39093,9,m,urban,background,11/01/1993 00:00:00,01/01/2013 00:00:00,SPO_F-NL00520_00009_101_101,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Amsterdam,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_thermo42w,11/01/1993 00:00:00,30/06/2008 00:00:00,automatic,chemi,NA,thermo42w,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00520,520,Amsterdam-Florapark,SPO-NL00520_00010_110,CO,4.91729,52.39093,9,m,urban,background,19/07/1978 00:00:00,24/08/1992 00:00:00,SPO_F-NL00520_00010_110_110,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Amsterdam,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_NDIR_thermo48w,19/07/1978 00:00:00,24/08/1992 00:00:00,automatic,NDIR,NA,thermo48w,NA,NA,NA,NA,NA,ref,NA,0,mg.m-3,NA,http://www.rivm.nl/lucht/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00520,520,Amsterdam-Florapark,SPO-NL00520_00010_120,CO,4.91729,52.39093,9,m,urban,background,01/02/2005 00:00:00,12/05/2011 00:00:00,SPO_F-NL00520_00010_120_120,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Amsterdam,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_NDIR_thermo48w,01/02/2005 00:00:00,12/05/2011 00:00:00,automatic,NDIR,NA,thermo48w,NA,NA,NA,NA,NA,ref,NA,0,mg.m-3,NA,http://www.rivm.nl/lucht/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00520,520,Amsterdam-Florapark,SPO-NL00520_00038_111,NO,4.91729,52.39093,9,m,urban,background,11/01/1993 00:00:00,01/01/2013 00:00:00,SPO_F-NL00520_00038_111_112,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Amsterdam,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_API200E,30/06/2008 00:00:00,01/01/2013 00:00:00,automatic,chemi,NA,API200E,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00520,520,Amsterdam-Florapark,SPO-NL00520_00038_111,NO,4.91729,52.39093,9,m,urban,background,11/01/1993 00:00:00,01/01/2013 00:00:00,SPO_F-NL00520_00038_111_111,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Amsterdam,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_thermo42w,11/01/1993 00:00:00,30/06/2008 00:00:00,automatic,chemi,NA,thermo42w,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00537,537,Haarlem-Amsterdamsevaart,SPO-NL00537_00008_100,NO2,4.64759,52.38104,1,m,urban,traffic,21/11/1989 00:00:00,06/10/1998 00:00:00,SPO_F-NL00537_00008_100_100,4,m,3,m,1,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Haarlem,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_philipsPW9762,21/11/1989 00:00:00,06/10/1998 00:00:00,automatic,chemi,NA,philipsPW9762,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,0,other,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00537,537,Haarlem-Amsterdamsevaart,SPO-NL00537_00009_100,NOX as NO2,4.64759,52.38104,1,m,urban,traffic,21/11/1989 00:00:00,08/10/1998 00:00:00,SPO_F-NL00537_00009_100_100,4,m,3,m,1,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Haarlem,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_philipsPW9762,21/11/1989 00:00:00,08/10/1998 00:00:00,automatic,chemi,NA,philipsPW9762,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,0,other,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00537,537,Haarlem-Amsterdamsevaart,SPO-NL00537_00038_100,NO,4.64759,52.38104,1,m,urban,traffic,21/11/1989 00:00:00,08/10/1998 00:00:00,SPO_F-NL00537_00038_100_100,4,m,3,m,1,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Haarlem,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_philipsPW9762,21/11/1989 00:00:00,08/10/1998 00:00:00,automatic,chemi,NA,philipsPW9762,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,0,other,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00538,538,Wieringerwerf-Medemblikkerweg,SPO-NL00538_00001_111,SO2,5.05051,52.80366,-2,m,rural,background,01/04/1986 00:00:00,01/08/2008 00:00:00,SPO_F-NL00538_00001_111_111,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Wieringerwerf,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_UV-FL_thermo43w,01/04/1986 00:00:00,01/08/2008 00:00:00,automatic,UV-FL,NA,thermo43w,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00538,538,Wieringerwerf-Medemblikkerweg,SPO-NL00538_00006_110,BS,5.05051,52.80366,-2,m,rural,background,01/04/1986 00:00:00,08/10/1998 00:00:00,SPO_F-NL00538_00006_110_110,0,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Wieringerwerf,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_reflecto_OECD,01/04/1986 00:00:00,08/10/1998 00:00:00,active,NA,NA,NA,NA,NA,NA,reflecto,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00538,538,Wieringerwerf-Medemblikkerweg,SPO-NL00538_00006_111,BS,5.05051,52.80366,-2,m,rural,background,01/01/1987 00:00:00,05/12/2000 00:00:00,SPO_F-NL00538_00006_111_111,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Wieringerwerf,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_reflecto_OECD,01/01/1987 00:00:00,05/12/2000 00:00:00,active,NA,NA,NA,NA,NA,NA,reflecto,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00538,538,Wieringerwerf-Medemblikkerweg,SPO-NL00538_00009_100,NOX as NO2,5.05051,52.80366,-2,m,rural,background,01/04/1986 00:00:00,08/10/1998 00:00:00,SPO_F-NL00538_00009_100_100,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Wieringerwerf,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_philipsPW9762,01/04/1986 00:00:00,08/10/1998 00:00:00,automatic,chemi,NA,philipsPW9762,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,0,other,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00538,538,Wieringerwerf-Medemblikkerweg,SPO-NL00538_00037_100,S-DEP,5.05051,52.80366,-2,m,rural,background,01/01/1988 00:00:00,03/01/2006 00:00:00,SPO_F-NL00538_00037_100_100,2,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Wieringerwerf,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_IC_vanessenWO-sampler,01/01/1988 00:00:00,03/01/2006 00:00:00,active,NA,NA,NA,NA,deposition-wet,NA,IC,NA,ref,NA,0,mg.l-1,NA,http://www.rivm.nl/lucht/,4,week,2,week,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00538,538,Wieringerwerf-Medemblikkerweg,SPO-NL00538_00045_101,NH4,5.05084,52.80472,-2,m,rural,background,01/01/2009 00:00:00,NA,SPO_F-NL00538_00045_101_101,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Wieringerwerf,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_CFA_leckelSEQ47-50,01/01/2009 00:00:00,NA,active,NA,NA,NA,NA,LVSauto2.3,NA,CFA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00538,538,Wieringerwerf-Medemblikkerweg,SPO-NL00538_00046_101,NO3,5.05084,52.80472,-2,m,rural,background,01/01/2009 00:00:00,NA,SPO_F-NL00538_00046_101_101,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Wieringerwerf,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_IC_leckelSEQ47-50,01/01/2009 00:00:00,NA,active,NA,NA,NA,NA,LVSauto2.3,NA,IC,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00538,538,Wieringerwerf-Medemblikkerweg,SPO-NL00538_00047_101,SO4 (H2SO4 aerosols) (SO4--),5.05084,52.80472,-2,m,rural,background,01/01/2009 00:00:00,NA,SPO_F-NL00538_00047_101_101,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Wieringerwerf,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_IC_leckelSEQ47-50,01/01/2009 00:00:00,NA,active,NA,NA,NA,NA,LVSauto2.3,NA,IC,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00538,538,Wieringerwerf-Medemblikkerweg,SPO-NL00538_00063_100,Zn,5.05084,52.80472,-2,m,rural,background,02/01/2008 00:00:00,31/12/2013 00:00:00,SPO_F-NL00538_00063_100_100,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Wieringerwerf,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_ICP-MS_leckelSEQ47-50,02/01/2008 00:00:00,31/12/2013 00:00:00,active,NA,NA,NA,NA,LVSauto2.3,NA,ICP-MS,NA,ref,NA,0,ng.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00538,538,Wieringerwerf-Medemblikkerweg,SPO-NL00538_00629_100,Ca++,5.05084,52.80472,-2,m,rural,background,02/01/2008 00:00:00,31/12/2013 00:00:00,SPO_F-NL00538_00629_100_100,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Wieringerwerf,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_ICP-MS_leckelSEQ47-50,02/01/2008 00:00:00,31/12/2013 00:00:00,active,NA,NA,NA,NA,LVSauto2.3,NA,ICP-MS,NA,ref,NA,0,ng.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00538,538,Wieringerwerf-Medemblikkerweg,SPO-NL00538_00631_101,Cl-,5.05084,52.80472,-2,m,rural,background,01/01/2009 00:00:00,NA,SPO_F-NL00538_00631_101_101,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Wieringerwerf,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_IC_leckelSEQ47-50,01/01/2009 00:00:00,NA,active,NA,NA,NA,NA,LVSauto2.3,NA,IC,NA,ref,NA,0,ug.m-3,NA,http://www.rivm.nl/lucht/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00538,538,Wieringerwerf-Medemblikkerweg,SPO-NL00538_00659_100,Mg++,5.05084,52.80472,-2,m,rural,background,01/01/2008 00:00:00,31/12/2013 00:00:00,SPO_F-NL00538_00659_100_100,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Wieringerwerf,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_ICP-MS_leckelSEQ47-50,01/01/2008 00:00:00,31/12/2013 00:00:00,active,NA,NA,NA,NA,LVSauto2.3,NA,ICP-MS,NA,ref,NA,0,ng.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00538,538,Wieringerwerf-Medemblikkerweg,SPO-NL00538_00668_100,Na+,5.05084,52.80472,-2,m,rural,background,01/01/2008 00:00:00,31/12/2013 00:00:00,SPO_F-NL00538_00668_100_100,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Wieringerwerf,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_N_ICP-MS_leckelSEQ47-50,01/01/2008 00:00:00,31/12/2013 00:00:00,active,NA,NA,NA,NA,LVSauto2.3,NA,ICP-MS,NA,ref,NA,0,ng.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,day,1,day,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2022,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00543,543,Amsterdam-Overtoom,SPO-NL00543_06001_101,PM2.5,4.86622,52.3597,0,m,urban,background,01/01/2015 00:00:00,NA,SPO_F-NL00543_06001_101_101,3,m,0,m,0,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Amsterdam,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_BETA_BAM1020,01/01/2015 00:00:00,NA,automatic,BETA,NA,BAM1020,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00617,617,Biddinghuizen-Kuilweg,SPO-NL00617_00005_100,PM10,5.59338,52.42321,-1,m,rural,background,30/12/2016 00:00:00,31/12/2016 00:00:00,SPO_F-NL00617_00005_100_100,3,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Biddinghuizen,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_BETA_andersenFH62IR,30/12/2016 00:00:00,31/12/2016 00:00:00,automatic,BETA,NA,andersenFH62IR,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00617,617,Biddinghuizen-Kuilweg,SPO-NL00617_00007_100,O3,5.59338,52.42321,-1,m,rural,background,30/12/2016 00:00:00,31/12/2016 00:00:00,SPO_F-NL00617_00007_100_100,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Biddinghuizen,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_UV-P_thermo49i,30/12/2016 00:00:00,31/12/2016 00:00:00,automatic,UV-P,NA,thermo49i,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00617,617,Biddinghuizen-Kuilweg,SPO-NL00617_00008_100,NO2,5.59338,52.42321,-1,m,rural,background,30/12/2016 00:00:00,31/12/2016 00:00:00,SPO_F-NL00617_00008_100_100,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Biddinghuizen,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_API200E,30/12/2016 00:00:00,31/12/2016 00:00:00,automatic,chemi,NA,API200E,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
Netherlands,NL.RIVM.AQ,2019,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,UTC+01,NL00617,617,Biddinghuizen-Kuilweg,SPO-NL00617_00009_100,NOX as NO2,5.59338,52.42321,-1,m,rural,background,30/12/2016 00:00:00,31/12/2016 00:00:00,SPO_F-NL00617_00009_100_100,4,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Biddinghuizen,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_chemi_API200E,30/12/2016 00:00:00,31/12/2016 00:00:00,automatic,chemi,NA,API200E,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envx091uq/REP_D-NL_RIVM_20200909_D5_GELUK-RS_v3.xml,10/09/2020 14:00:38,1.57
